dteday,season,hr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
21/05/2011,2,11,0,0,1,0.64,0.6212,0.53,0.1343,173,245,418
21/05/2011,2,12,0,0,1,0.66,0.6212,0.5,0,222,271,493
21/05/2011,2,13,0,0,1,0.7,0.6364,0.45,0,191,271,462
21/05/2011,2,14,0,0,1,0.72,0.6515,0.42,0,187,269,456
21/05/2011,2,15,0,0,1,0.72,0.6515,0.45,0.2537,232,274,506
21/05/2011,2,16,0,0,2,0.72,0.6515,0.39,0.2537,204,267,471
21/05/2011,2,17,0,0,2,0.72,0.6515,0.42,0.1642,191,253,444
21/05/2011,2,18,0,0,2,0.7,0.6364,0.45,0.1642,191,253,444
21/05/2011,2,19,0,0,1,0.68,0.6364,0.47,0.1642,117,184,301
21/05/2011,2,20,0,0,1,0.62,0.6061,0.61,0,84,164,248
21/05/2011,2,21,0,0,1,0.62,0.6061,0.61,0.1045,77,150,227
21/05/2011,2,22,0,0,1,0.6,0.5909,0.69,0.1343,78,126,204
21/05/2011,2,23,0,0,1,0.58,0.5455,0.78,0.0896,42,103,145
22/05/2011,2,0,0,0,1,0.54,0.5152,0.88,0.1642,31,100,131
22/05/2011,2,1,0,0,1,0.52,0.5,0.94,0.1343,17,81,98
22/05/2011,2,2,0,0,1,0.52,0.5,0.94,0.1045,18,50,68
22/05/2011,2,3,0,0,1,0.5,0.4848,1,0.1045,10,23,33
22/05/2011,2,4,0,0,1,0.5,0.4848,1,0,3,9,12
22/05/2011,2,5,0,0,1,0.5,0.4848,1,0.1045,1,5,6
22/05/2011,2,6,0,0,1,0.52,0.5,0.94,0.1045,5,13,18
22/05/2011,2,7,0,0,1,0.54,0.5152,0.88,0.1045,13,27,40
22/05/2011,2,8,0,0,1,0.6,0.5909,0.73,0.0896,29,65,94
22/05/2011,2,9,0,0,1,0.62,0.6061,0.69,0.1045,59,130,189
22/05/2011,2,10,0,0,1,0.64,0.6061,0.65,0.1343,135,170,305
22/05/2011,2,11,0,0,1,0.7,0.6515,0.54,0.194,164,209,373
22/05/2011,2,12,0,0,2,0.72,0.6667,0.51,0.194,146,255,401
22/05/2011,2,13,0,0,2,0.66,0.6212,0.54,0.2239,180,275,455
22/05/2011,2,14,0,0,3,0.62,0.6061,0.69,0.194,125,191,316
22/05/2011,2,15,0,0,2,0.66,0.6212,0.61,0.1642,110,221,331
22/05/2011,2,16,0,0,1,0.68,0.6364,0.61,0.1343,72,201,273
22/05/2011,2,17,0,0,1,0.7,0.6515,0.58,0.2537,93,213,306
22/05/2011,2,18,0,0,1,0.66,0.6212,0.61,0.2239,120,238,358
22/05/2011,2,19,0,0,1,0.66,0.6212,0.61,0.194,107,193,300
22/05/2011,2,20,0,0,1,0.64,0.6061,0.65,0.1642,57,174,231
22/05/2011,2,21,0,0,1,0.62,0.5909,0.73,0.194,27,109,136
22/05/2011,2,22,0,0,1,0.6,0.5606,0.83,0.1343,35,86,121
22/05/2011,2,23,0,0,2,0.58,0.5455,0.83,0.1343,19,46,65
23/05/2011,2,0,0,1,2,0.56,0.5303,0.88,0.1343,23,18,41
23/05/2011,2,1,0,1,1,0.56,0.5303,0.88,0.1045,4,5,9
23/05/2011,2,2,0,1,3,0.56,0.5303,0.88,0.1642,2,3,5
23/05/2011,2,3,0,1,3,0.54,0.5152,0.94,0.1642,0,4,4
23/05/2011,2,4,0,1,2,0.54,0.5152,0.94,0,2,2,4
23/05/2011,2,5,0,1,2,0.54,0.5152,0.94,0,0,11,11
23/05/2011,2,6,0,1,2,0.54,0.5152,1,0,4,92,96
23/05/2011,2,7,0,1,2,0.56,0.5303,0.94,0.1045,13,223,236
23/05/2011,2,8,0,1,1,0.6,0.5455,0.88,0.194,50,359,409
23/05/2011,2,9,0,1,1,0.6,0.5455,0.88,0.2239,36,131,167
23/05/2011,2,10,0,1,1,0.66,0.6212,0.74,0.2985,49,72,121
23/05/2011,2,11,0,1,1,0.68,0.6364,0.69,0.3881,73,107,180
23/05/2011,2,12,0,1,1,0.68,0.6364,0.69,0.3881,65,139,204
23/05/2011,2,13,0,1,2,0.74,0.6818,0.58,0.4179,49,155,204
23/05/2011,2,14,0,1,2,0.72,0.6818,0.62,0.5224,57,130,187
23/05/2011,2,15,0,1,2,0.72,0.6818,0.62,0.4478,57,119,176
23/05/2011,2,16,0,1,2,0.72,0.6818,0.62,0.2985,56,223,279
23/05/2011,2,17,0,1,3,0.72,0.6818,0.7,0.3881,56,373,429
23/05/2011,2,18,0,1,1,0.7,0.6667,0.74,0.2836,68,385,453
23/05/2011,2,19,0,1,1,0.7,0.6667,0.74,0.2239,56,302,358
23/05/2011,2,20,0,1,1,0.64,0.5758,0.83,0.2239,39,271,310
23/05/2011,2,21,0,1,1,0.64,0.5758,0.89,0.2239,33,155,188
23/05/2011,2,22,0,1,1,0.62,0.5455,0.94,0.2239,25,106,131
23/05/2011,2,23,0,1,2,0.62,0.5606,0.88,0.194,19,53,72
24/05/2011,2,0,0,1,2,0.6,0.5152,0.94,0.194,12,23,35
24/05/2011,2,1,0,1,2,0.6,0.5152,0.94,0.1642,6,9,15
24/05/2011,2,2,0,1,2,0.6,0.5152,0.94,0.194,2,8,10
24/05/2011,2,3,0,1,2,0.58,0.5455,0.94,0.1045,0,2,2
24/05/2011,2,4,0,1,1,0.6,0.5455,0.88,0.1045,1,3,4
24/05/2011,2,5,0,1,2,0.58,0.5455,0.94,0.2537,2,22,24
24/05/2011,2,6,0,1,2,0.58,0.5455,0.94,0.194,10,102,112
24/05/2011,2,7,0,1,3,0.64,0.5909,0.78,0.194,26,288,314
24/05/2011,2,8,0,1,3,0.62,0.5758,0.83,0.2239,31,403,434
24/05/2011,2,9,0,1,2,0.64,0.6061,0.73,0.194,27,111,138
24/05/2011,2,10,0,1,1,0.7,0.6515,0.61,0.3284,18,90,108
24/05/2011,2,11,0,1,1,0.74,0.6667,0.51,0.2239,33,142,175
24/05/2011,2,12,0,1,1,0.76,0.6818,0.45,0.3881,41,129,170
24/05/2011,2,13,0,1,1,0.78,0.697,0.46,0.2537,38,152,190
24/05/2011,2,14,0,1,1,0.78,0.697,0.46,0.2836,27,126,153
24/05/2011,2,15,0,1,3,0.74,0.6818,0.55,0.4179,59,129,188
24/05/2011,2,16,0,1,1,0.66,0.6212,0.69,0.194,52,225,277
24/05/2011,2,17,0,1,1,0.7,0.6515,0.61,0.1045,56,492,548
24/05/2011,2,18,0,1,1,0.7,0.6515,0.7,0.194,74,490,564
24/05/2011,2,19,0,1,1,0.66,0.6212,0.74,0.194,45,310,355
24/05/2011,2,20,0,1,1,0.66,0.6212,0.74,0.0896,39,241,280
24/05/2011,2,21,0,1,1,0.64,0.5909,0.78,0.0896,21,168,189
24/05/2011,2,22,0,1,3,0.62,0.5606,0.88,0.2239,26,115,141
24/05/2011,2,23,0,1,3,0.66,0.6212,0.74,0.1642,13,53,66
25/05/2011,2,0,0,1,3,0.6,0.5606,0.83,0.2239,3,32,35
25/05/2011,2,1,0,1,3,0.58,0.5455,0.83,0.194,6,2,8
25/05/2011,2,2,0,1,2,0.56,0.5303,0.94,0,0,8,8
25/05/2011,2,3,0,1,1,0.54,0.5152,1,0.1343,0,9,9
25/05/2011,2,4,0,1,1,0.54,0.5152,1,0.1045,0,3,3
25/05/2011,2,5,0,1,1,0.56,0.5303,0.88,0.0896,2,23,25
25/05/2011,2,6,0,1,1,0.56,0.5303,0.94,0.0896,4,113,117
25/05/2011,2,7,0,1,1,0.62,0.5909,0.73,0.1343,29,284,313
25/05/2011,2,8,0,1,1,0.64,0.6061,0.69,0.2239,36,495,531
25/05/2011,2,9,0,1,1,0.68,0.6364,0.65,0.0896,27,207,234
25/05/2011,2,10,0,1,1,0.7,0.6515,0.61,0.0896,30,105,135
25/05/2011,2,11,0,1,1,0.74,0.6667,0.51,0.0896,36,104,140
25/05/2011,2,12,0,1,1,0.74,0.6818,0.55,0.1343,32,178,210
25/05/2011,2,13,0,1,1,0.74,0.6818,0.55,0.1343,39,163,202
25/05/2011,2,14,0,1,1,0.74,0.6818,0.55,0.1642,47,121,168
25/05/2011,2,15,0,1,1,0.76,0.697,0.52,0.2537,37,145,182
25/05/2011,2,16,0,1,1,0.74,0.6667,0.51,0.2836,61,238,299
25/05/2011,2,17,0,1,1,0.74,0.6667,0.51,0.2239,77,524,601
25/05/2011,2,18,0,1,1,0.72,0.6667,0.58,0.2239,66,451,517
25/05/2011,2,19,0,1,1,0.7,0.6515,0.61,0.1343,73,332,405
25/05/2011,2,20,0,1,1,0.7,0.6515,0.61,0.1642,56,284,340
25/05/2011,2,21,0,1,1,0.66,0.6212,0.69,0.1343,33,203,236
25/05/2011,2,22,0,1,1,0.66,0.6212,0.69,0.2537,34,140,174
25/05/2011,2,23,0,1,1,0.64,0.6061,0.73,0.1343,12,74,86
26/05/2011,2,0,0,1,1,0.64,0.6061,0.73,0.1343,11,34,45
26/05/2011,2,1,0,1,1,0.64,0.6061,0.73,0.1343,3,13,16
26/05/2011,2,2,0,1,1,0.62,0.5758,0.83,0.1045,7,7,14
26/05/2011,2,3,0,1,1,0.6,0.5455,0.88,0.0896,0,4,4
26/05/2011,2,4,0,1,1,0.6,0.5455,0.88,0,0,2,2
26/05/2011,2,5,0,1,2,0.6,0.5455,0.88,0.0896,2,25,27
26/05/2011,2,6,0,1,2,0.6,0.5,1,0.0896,4,94,98
26/05/2011,2,7,0,1,2,0.62,0.5455,0.94,0.2537,16,270,286
26/05/2011,2,8,0,1,2,0.66,0.6061,0.83,0.1642,31,458,489
26/05/2011,2,9,0,1,1,0.72,0.6818,0.7,0.1642,22,194,216
26/05/2011,2,10,0,1,1,0.7,0.6667,0.74,0.2836,49,94,143
26/05/2011,2,11,0,1,1,0.74,0.697,0.66,0.2239,36,124,160
26/05/2011,2,12,0,1,1,0.78,0.7424,0.59,0.3284,53,141,194
26/05/2011,2,13,0,1,1,0.82,0.7727,0.52,0.2836,52,145,197
26/05/2011,2,14,0,1,1,0.82,0.7727,0.52,0.2836,44,145,189
26/05/2011,2,15,0,1,2,0.82,0.7576,0.46,0.2836,40,101,141
26/05/2011,2,16,0,1,2,0.8,0.7424,0.49,0.3582,58,233,291
26/05/2011,2,17,0,1,1,0.8,0.7273,0.46,0.2836,49,445,494
26/05/2011,2,18,0,1,1,0.8,0.7273,0.46,0.3284,74,404,478
26/05/2011,2,19,0,1,1,0.78,0.697,0.46,0.3284,67,311,378
26/05/2011,2,20,0,1,1,0.72,0.6667,0.58,0.1642,55,267,322
26/05/2011,2,21,0,1,1,0.72,0.6818,0.62,0.0896,45,178,223
26/05/2011,2,22,0,1,1,0.7,0.6515,0.65,0.1343,23,157,180
26/05/2011,2,23,0,1,1,0.7,0.6515,0.65,0.194,17,73,90
27/05/2011,2,0,0,1,1,0.68,0.6364,0.69,0.2537,14,55,69
27/05/2011,2,1,0,1,1,0.7,0.6515,0.58,0.2985,14,36,50
27/05/2011,2,2,0,1,1,0.68,0.6364,0.61,0.2239,6,12,18
27/05/2011,2,3,0,1,1,0.66,0.6212,0.65,0.0896,1,11,12
27/05/2011,2,4,0,1,1,0.64,0.6061,0.69,0.1343,2,5,7
27/05/2011,2,5,0,1,1,0.64,0.6061,0.65,0.2836,2,29,31
27/05/2011,2,6,0,1,1,0.64,0.6061,0.69,0.0896,8,73,81
27/05/2011,2,7,0,1,1,0.64,0.6061,0.73,0.1642,20,229,249
27/05/2011,2,8,0,1,1,0.66,0.6212,0.74,0.2836,25,393,418
27/05/2011,2,9,0,1,1,0.7,0.6515,0.65,0.2836,37,190,227
27/05/2011,2,10,0,1,1,0.72,0.6667,0.54,0.3881,42,111,153
27/05/2011,2,11,0,1,2,0.74,0.6818,0.55,0.3284,40,126,166
27/05/2011,2,12,0,1,2,0.76,0.697,0.55,0.2985,53,190,243
27/05/2011,2,13,0,1,1,0.74,0.6818,0.58,0.194,51,158,209
27/05/2011,2,14,0,1,1,0.76,0.697,0.55,0.2537,51,188,239
27/05/2011,2,15,0,1,1,0.78,0.7121,0.49,0.2836,98,258,356
27/05/2011,2,16,0,1,2,0.76,0.697,0.55,0.3881,63,356,419
27/05/2011,2,17,0,1,1,0.74,0.6818,0.58,0.3881,77,414,491
27/05/2011,2,18,0,1,2,0.72,0.6818,0.62,0.2985,89,310,399
27/05/2011,2,19,0,1,3,0.6,0.5758,0.78,0.2537,69,210,279
27/05/2011,2,20,0,1,2,0.62,0.5909,0.73,0.2239,24,120,144
27/05/2011,2,21,0,1,1,0.6,0.5606,0.83,0.1045,37,114,151
27/05/2011,2,22,0,1,1,0.6,0.5758,0.78,0.1343,25,116,141
27/05/2011,2,23,0,1,1,0.58,0.5455,0.88,0.1343,23,104,127
28/05/2011,2,0,0,0,1,0.58,0.5455,0.88,0.1343,15,79,94
28/05/2011,2,1,0,0,1,0.58,0.5455,0.88,0.194,8,47,55
28/05/2011,2,2,0,0,1,0.56,0.5303,0.94,0.194,13,35,48
28/05/2011,2,3,0,0,1,0.56,0.5303,0.88,0.2239,2,13,15
28/05/2011,2,4,0,0,1,0.56,0.5303,0.88,0.2537,0,4,4
28/05/2011,2,5,0,0,1,0.56,0.5303,0.88,0.2239,4,3,7
28/05/2011,2,6,0,0,1,0.58,0.5455,0.83,0.2537,3,16,19
28/05/2011,2,7,0,0,1,0.6,0.5606,0.83,0.2537,17,33,50
28/05/2011,2,8,0,0,1,0.62,0.5909,0.78,0.194,27,75,102
28/05/2011,2,9,0,0,1,0.64,0.6061,0.73,0.2537,61,116,177
28/05/2011,2,10,0,0,1,0.7,0.6515,0.65,0.2239,110,166,276
28/05/2011,2,11,0,0,1,0.7,0.6515,0.65,0.2239,171,178,349
28/05/2011,2,12,0,0,1,0.72,0.6667,0.58,0.2537,145,213,358
28/05/2011,2,13,0,0,1,0.72,0.6818,0.62,0.2239,168,217,385
28/05/2011,2,14,0,0,1,0.74,0.6818,0.58,0.2239,172,210,382
28/05/2011,2,15,0,0,1,0.74,0.6818,0.55,0.2239,187,187,374
28/05/2011,2,16,0,0,1,0.76,0.697,0.55,0.2836,201,201,402
28/05/2011,2,17,0,0,1,0.74,0.6818,0.55,0.2985,180,161,341
28/05/2011,2,18,0,0,1,0.72,0.6818,0.62,0.2537,173,212,385
28/05/2011,2,19,0,0,1,0.7,0.6515,0.65,0.194,99,153,252
28/05/2011,2,20,0,0,1,0.7,0.6515,0.65,0.2239,68,128,196
28/05/2011,2,21,0,0,1,0.66,0.6212,0.74,0.2985,87,114,201
28/05/2011,2,22,0,0,1,0.66,0.6061,0.78,0.2239,46,115,161
28/05/2011,2,23,0,0,1,0.64,0.5758,0.83,0.194,44,81,125
29/05/2011,2,0,0,0,1,0.64,0.5758,0.83,0.2239,32,51,83
29/05/2011,2,1,0,0,1,0.62,0.5606,0.88,0.1642,17,49,66
29/05/2011,2,2,0,0,1,0.62,0.5606,0.88,0.1045,12,49,61
29/05/2011,2,3,0,0,1,0.62,0.5606,0.88,0.1045,2,24,26
29/05/2011,2,4,0,0,1,0.6,0.5455,0.88,0.0896,13,10,23
29/05/2011,2,5,0,0,1,0.6,0.5152,0.94,0.1642,3,3,6
29/05/2011,2,6,0,0,2,0.62,0.5606,0.88,0.194,5,10,15
29/05/2011,2,7,0,0,2,0.62,0.5606,0.88,0.2537,13,17,30
29/05/2011,2,8,0,0,2,0.62,0.5606,0.88,0.2239,34,62,96
29/05/2011,2,9,0,0,2,0.62,0.5455,0.94,0.2537,74,78,152
29/05/2011,2,10,0,0,2,0.66,0.6061,0.83,0.2239,130,121,251
29/05/2011,2,11,0,0,2,0.66,0.6061,0.83,0.2836,139,180,319
29/05/2011,2,12,0,0,2,0.7,0.6667,0.74,0.2239,216,186,402
29/05/2011,2,13,0,0,1,0.72,0.6818,0.7,0.2836,237,181,418
29/05/2011,2,14,0,0,1,0.74,0.697,0.7,0.2836,183,168,351
29/05/2011,2,15,0,0,1,0.74,0.697,0.7,0.2985,221,155,376
29/05/2011,2,16,0,0,1,0.74,0.697,0.7,0.2836,194,167,361
29/05/2011,2,17,0,0,1,0.74,0.697,0.7,0.2836,214,169,383
29/05/2011,2,18,0,0,1,0.72,0.697,0.74,0.2836,151,177,328
29/05/2011,2,19,0,0,1,0.72,0.697,0.74,0.2537,141,146,287
29/05/2011,2,20,0,0,1,0.7,0.6667,0.79,0.194,91,128,219
29/05/2011,2,21,0,0,1,0.68,0.6364,0.83,0.1642,107,122,229
29/05/2011,2,22,0,0,1,0.66,0.5909,0.89,0.1343,78,93,171
29/05/2011,2,23,0,0,1,0.66,0.5909,0.89,0.1642,48,87,135
30/05/2011,2,0,1,0,1,0.64,0.5606,0.94,0.194,38,65,103
30/05/2011,2,1,1,0,1,0.64,0.5606,0.94,0.1343,26,53,79
30/05/2011,2,2,1,0,1,0.64,0.5606,0.94,0.194,17,28,45
30/05/2011,2,3,1,0,1,0.64,0.5606,0.94,0.194,10,8,18
30/05/2011,2,4,1,0,1,0.62,0.5455,0.94,0.1642,2,4,6
30/05/2011,2,5,1,0,2,0.62,0.5455,0.94,0.1045,1,6,7
30/05/2011,2,6,1,0,2,0.64,0.5606,0.94,0.0896,6,10,16
30/05/2011,2,7,1,0,2,0.64,0.5606,0.94,0,12,19,31
30/05/2011,2,8,1,0,2,0.66,0.5909,0.89,0.1045,36,58,94
30/05/2011,2,9,1,0,1,0.72,0.697,0.74,0.0896,47,81,128
30/05/2011,2,10,1,0,1,0.8,0.7576,0.55,0.2537,116,153,269
30/05/2011,2,11,1,0,1,0.82,0.7727,0.52,0,153,168,321
30/05/2011,2,12,1,0,1,0.86,0.803,0.47,0.1045,179,187,366
30/05/2011,2,13,1,0,1,0.86,0.7879,0.44,0.0896,133,217,350
30/05/2011,2,14,1,0,1,0.88,0.803,0.39,0,142,185,327
30/05/2011,2,15,1,0,1,0.88,0.803,0.39,0.2537,132,179,311
30/05/2011,2,16,1,0,1,0.88,0.7879,0.37,0.2836,101,208,309
30/05/2011,2,17,1,0,1,0.86,0.7879,0.41,0.2239,102,202,304
30/05/2011,2,18,1,0,1,0.86,0.7879,0.41,0.1642,77,172,249
30/05/2011,2,19,1,0,2,0.52,0.5,0.48,0.1045,68,157,225
30/05/2011,2,20,1,0,1,0.76,0.7121,0.58,0,69,168,237
30/05/2011,2,21,1,0,1,0.74,0.697,0.7,0.1343,42,107,149
30/05/2011,2,22,1,0,1,0.72,0.697,0.74,0.1642,26,80,106
30/05/2011,2,23,1,0,1,0.7,0.6667,0.84,0.1045,14,34,48
31/05/2011,2,0,0,1,1,0.7,0.6667,0.79,0.0896,9,20,29
31/05/2011,2,1,0,1,1,0.68,0.6364,0.89,0.0896,8,9,17
31/05/2011,2,2,0,1,2,0.66,0.5909,0.94,0.1343,5,7,12
31/05/2011,2,3,0,1,2,0.64,0.5606,0.94,0,1,3,4
31/05/2011,2,4,0,1,1,0.66,0.6061,0.83,0.0896,0,3,3
31/05/2011,2,5,0,1,1,0.66,0.6061,0.83,0.0896,0,26,26
31/05/2011,2,6,0,1,1,0.68,0.6364,0.79,0.0896,11,98,109
31/05/2011,2,7,0,1,1,0.74,0.697,0.66,0.1045,16,219,235
31/05/2011,2,8,0,1,1,0.78,0.7424,0.59,0.1343,34,372,406
31/05/2011,2,9,0,1,1,0.8,0.7576,0.55,0.1343,22,153,175
31/05/2011,2,10,0,1,1,0.82,0.7879,0.56,0.1343,37,72,109
31/05/2011,2,11,0,1,1,0.86,0.803,0.47,0,28,78,106
31/05/2011,2,12,0,1,1,0.86,0.803,0.47,0.1343,37,125,162
31/05/2011,2,13,0,1,1,0.9,0.8333,0.39,0.1642,37,110,147
31/05/2011,2,14,0,1,1,0.9,0.8182,0.37,0,41,99,140
31/05/2011,2,15,0,1,1,0.9,0.8182,0.37,0.1642,42,133,175
31/05/2011,2,16,0,1,1,0.9,0.8333,0.39,0.1343,44,205,249
31/05/2011,2,17,0,1,1,0.84,0.803,0.53,0.2239,67,428,495
31/05/2011,2,18,0,1,1,0.84,0.803,0.53,0.194,55,362,417
31/05/2011,2,19,0,1,1,0.78,0.7424,0.62,0.1045,39,246,285
31/05/2011,2,20,0,1,1,0.78,0.7424,0.62,0.1045,38,213,251
31/05/2011,2,21,0,1,1,0.76,0.7273,0.66,0.1045,45,165,210
31/05/2011,2,22,0,1,1,0.74,0.697,0.7,0.1642,42,117,159
31/05/2011,2,23,0,1,1,0.72,0.697,0.79,0.0896,15,46,61
01/06/2011,2,0,0,1,1,0.7,0.6667,0.79,0.1642,9,25,34
01/06/2011,2,1,0,1,1,0.7,0.6667,0.84,0.2537,8,9,17
01/06/2011,2,2,0,1,1,0.7,0.6667,0.79,0.1642,0,3,3
01/06/2011,2,3,0,1,1,0.68,0.6364,0.89,0.194,0,6,6
01/06/2011,2,4,0,1,2,0.68,0.6364,0.89,0.2239,0,4,4
01/06/2011,2,5,0,1,2,0.66,0.5909,0.89,0.0896,2,19,21
01/06/2011,2,6,0,1,2,0.68,0.6364,0.89,0.0896,7,121,128
01/06/2011,2,7,0,1,2,0.7,0.6667,0.79,0.1642,19,265,284
01/06/2011,2,8,0,1,2,0.72,0.697,0.79,0.194,37,417,454
01/06/2011,2,9,0,1,2,0.74,0.7121,0.74,0.2239,34,173,207
01/06/2011,2,10,0,1,2,0.76,0.7424,0.75,0.2537,31,84,115
01/06/2011,2,11,0,1,2,0.82,0.803,0.59,0.2239,26,86,112
01/06/2011,2,12,0,1,1,0.86,0.8333,0.53,0,32,137,169
01/06/2011,2,13,0,1,1,0.9,0.8182,0.37,0.194,29,125,154
01/06/2011,2,14,0,1,1,0.9,0.8182,0.37,0.2537,40,105,145
01/06/2011,2,15,0,1,1,0.9,0.8333,0.39,0.2985,25,127,152
01/06/2011,2,16,0,1,1,0.86,0.803,0.47,0.2985,39,227,266
01/06/2011,2,17,0,1,1,0.86,0.803,0.47,0.2985,52,434,486
01/06/2011,2,18,0,1,3,0.82,0.7879,0.56,0.3881,31,278,309
01/06/2011,2,19,0,1,2,0.74,0.7121,0.79,0.1642,16,248,264
01/06/2011,2,20,0,1,2,0.74,0.7121,0.79,0.2537,23,233,256
01/06/2011,2,21,0,1,1,0.74,0.697,0.7,0.2836,29,161,190
01/06/2011,2,22,0,1,1,0.74,0.697,0.66,0.1343,14,115,129
01/06/2011,2,23,0,1,1,0.74,0.6667,0.51,0.1642,10,59,69
02/06/2011,2,0,0,1,1,0.74,0.6515,0.4,0.3582,11,31,42
02/06/2011,2,1,0,1,1,0.72,0.6515,0.38,0.1045,3,12,15
02/06/2011,2,2,0,1,1,0.7,0.6364,0.39,0,0,6,6
02/06/2011,2,3,0,1,1,0.66,0.6212,0.44,0.1045,0,4,4
02/06/2011,2,4,0,1,1,0.66,0.6212,0.41,0.194,0,3,3
02/06/2011,2,5,0,1,1,0.66,0.6212,0.39,0.2239,3,28,31
02/06/2011,2,6,0,1,1,0.66,0.6212,0.39,0.1343,7,106,113
02/06/2011,2,7,0,1,1,0.7,0.6364,0.34,0.2537,19,285,304
02/06/2011,2,8,0,1,1,0.7,0.6364,0.32,0.2985,25,442,467
02/06/2011,2,9,0,1,1,0.72,0.6364,0.26,0.3582,28,197,225
02/06/2011,2,10,0,1,1,0.72,0.6515,0.28,0.4925,33,106,139
02/06/2011,2,11,0,1,1,0.74,0.6515,0.28,0.3881,42,123,165
02/06/2011,2,12,0,1,1,0.76,0.6667,0.25,0.4627,39,193,232
02/06/2011,2,13,0,1,1,0.8,0.6818,0.24,0.3582,35,168,203
02/06/2011,2,14,0,1,1,0.78,0.6667,0.24,0.3284,43,142,185
02/06/2011,2,15,0,1,1,0.8,0.6818,0.21,0.3881,44,144,188
02/06/2011,2,16,0,1,1,0.8,0.6818,0.22,0.4925,63,255,318
02/06/2011,2,17,0,1,1,0.76,0.6515,0.2,0.5224,88,484,572
02/06/2011,2,18,0,1,1,0.74,0.6515,0.22,0.3881,74,451,525
02/06/2011,2,19,0,1,1,0.72,0.6364,0.23,0.2985,58,321,379
02/06/2011,2,20,0,1,1,0.7,0.6364,0.24,0.194,51,286,337
02/06/2011,2,21,0,1,1,0.66,0.6212,0.31,0.194,33,215,248
02/06/2011,2,22,0,1,1,0.64,0.6212,0.33,0.2537,14,141,155
02/06/2011,2,23,0,1,1,0.62,0.6212,0.35,0.2239,23,89,112
03/06/2011,2,0,0,1,1,0.62,0.6212,0.38,0.2836,15,53,68
03/06/2011,2,1,0,1,1,0.6,0.6212,0.38,0.3582,7,15,22
03/06/2011,2,2,0,1,1,0.56,0.5303,0.43,0.2239,0,12,12
03/06/2011,2,3,0,1,1,0.54,0.5152,0.49,0.2239,0,5,5
03/06/2011,2,4,0,1,1,0.52,0.5,0.48,0.3284,1,5,6
03/06/2011,2,5,0,1,1,0.52,0.5,0.48,0.3582,4,24,28
03/06/2011,2,6,0,1,1,0.54,0.5152,0.45,0.2985,8,98,106
03/06/2011,2,7,0,1,1,0.54,0.5152,0.45,0.2537,25,252,277
03/06/2011,2,8,0,1,2,0.56,0.5303,0.43,0.3284,31,471,502
03/06/2011,2,9,0,1,1,0.58,0.5455,0.4,0.1642,36,194,230
03/06/2011,2,10,0,1,1,0.62,0.6212,0.33,0.2537,54,107,161
03/06/2011,2,11,0,1,1,0.64,0.6212,0.31,0.3284,57,135,192
03/06/2011,2,12,0,1,1,0.66,0.6212,0.27,0.2836,51,208,259
03/06/2011,2,13,0,1,1,0.68,0.6212,0.26,0.2537,58,190,248
03/06/2011,2,14,0,1,1,0.7,0.6364,0.28,0.2836,66,174,240
03/06/2011,2,15,0,1,1,0.7,0.6364,0.28,0.2836,56,156,212
03/06/2011,2,16,0,1,1,0.72,0.6364,0.26,0.3284,63,286,349
03/06/2011,2,17,0,1,1,0.72,0.6364,0.25,0.2836,73,485,558
03/06/2011,2,18,0,1,1,0.7,0.6364,0.24,0.2985,76,488,564
03/06/2011,2,19,0,1,1,0.68,0.6212,0.26,0.2836,53,338,391
03/06/2011,2,20,0,1,1,0.64,0.6212,0.29,0.1642,57,236,293
03/06/2011,2,21,0,1,1,0.64,0.6212,0.29,0.1045,51,196,247
03/06/2011,2,22,0,1,1,0.62,0.6212,0.35,0,26,145,171
03/06/2011,2,23,0,1,1,0.58,0.5455,0.46,0.1045,30,141,171
04/06/2011,2,0,0,0,1,0.56,0.5303,0.52,0,24,69,93
04/06/2011,2,1,0,0,1,0.54,0.5152,0.64,0.1045,14,80,94
04/06/2011,2,2,0,0,1,0.54,0.5152,0.56,0.194,18,41,59
04/06/2011,2,3,0,0,1,0.52,0.5,0.59,0.1045,8,10,18
04/06/2011,2,4,0,0,1,0.52,0.5,0.59,0.0896,4,11,15
04/06/2011,2,5,0,0,1,0.5,0.4848,0.64,0,3,5,8
04/06/2011,2,6,0,0,1,0.54,0.5152,0.6,0,11,17,28
04/06/2011,2,7,0,0,1,0.56,0.5303,0.56,0,27,60,87
04/06/2011,2,8,0,0,1,0.6,0.6212,0.46,0.0896,29,96,125
04/06/2011,2,9,0,0,1,0.62,0.6212,0.43,0.1343,55,169,224
04/06/2011,2,10,0,0,1,0.64,0.6212,0.38,0.1045,115,202,317
04/06/2011,2,11,0,0,1,0.66,0.6212,0.36,0.1343,120,249,369
04/06/2011,2,12,0,0,1,0.7,0.6364,0.32,0.1642,150,270,420
04/06/2011,2,13,0,0,1,0.74,0.6515,0.28,0.1343,188,268,456
04/06/2011,2,14,0,0,1,0.74,0.6515,0.33,0.2239,193,258,451
04/06/2011,2,15,0,0,2,0.74,0.6515,0.27,0.4179,180,224,404
04/06/2011,2,16,0,0,2,0.72,0.6515,0.3,0.1343,168,272,440
04/06/2011,2,17,0,0,2,0.72,0.6515,0.34,0.2537,142,202,344
04/06/2011,2,18,0,0,2,0.74,0.6515,0.3,0.1642,127,214,341
